original,tokenized,token_count,word_count
"ᱴᱷᱤᱠ ᱜᱮᱭᱟ, ᱤᱧ ᱨᱤᱠᱟᱹ ᱠᱟᱛᱮᱧ ᱧᱮᱞᱟ ᱾","ᱴ ᱷ ᱤ ᱠ   ᱜ ᱮ ᱭ ᱟ ,   ᱤ ᱧ   ᱨ ᱤ ᱠ ᱟ ᱹ   ᱠ ᱟ ᱛ ᱮ ᱧ   ᱧ ᱮ ᱞ ᱟ   ᱾",26,7
ᱢᱟᱸᱫ ᱴᱷᱚᱞᱟᱜ ᱨᱮᱭᱟᱜ ᱫᱟᱠᱟ ᱪᱮᱫ ᱞᱮᱠᱟᱱᱟ,ᱢ ᱟ ᱸ ᱫ   ᱴ ᱷ ᱚ ᱞ ᱟ ᱜ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱫ ᱟ ᱠ ᱟ   ᱪ ᱮ ᱫ   ᱞ ᱮ ᱠ ᱟ ᱱ ᱟ,28,6
ᱟᱸᱡᱚᱢ ᱟᱠᱟᱫᱟᱹᱧ ᱱᱚᱶᱟᱫᱚ ᱚᱥᱚᱢᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱠᱷᱟᱥ ᱡᱚᱢᱟᱜ ᱠᱟᱱᱟ ᱾,ᱟ ᱸ ᱡ ᱚ ᱢ   ᱟ ᱠ ᱟ ᱫ ᱟ ᱹ ᱧ   ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱚ ᱥ ᱚ ᱢ ᱤ ᱭ ᱟ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱠ ᱷ ᱟ ᱥ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱠ ᱟ ᱱ ᱟ   ᱾,44,9
ᱧᱩᱛᱩᱢᱫᱚ ᱴᱷᱤᱠ ᱵᱟᱹᱧ ᱫᱤᱥᱟᱹ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱᱟ ; ᱤᱧ ᱢᱚᱱᱮᱭᱮᱫᱟ; ᱱᱚᱶᱟᱫᱚ ᱯᱤ ᱛᱮ ᱮᱛᱚᱦᱚᱵᱚᱜᱼᱟ ᱾,ᱧ ᱩ ᱛ ᱩ ᱢ ᱫ ᱚ   ᱴ ᱷ ᱤ ᱠ   ᱵ ᱟ ᱹ ᱧ   ᱫ ᱤ ᱥ ᱟ ᱹ   ᱫ ᱟ ᱲ ᱮ ᱭ ᱟ ᱜ   ᱠ ᱟ ᱱ ᱟ   ;   ᱤ ᱧ   ᱢ ᱚ ᱱ ᱮ ᱭ ᱮ ᱫ ᱟ ;   ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱯ ᱤ   ᱛ ᱮ   ᱮ ᱛ ᱚ ᱦ ᱚ ᱵ ᱚ ᱜ ᱼ ᱟ   ᱾,64,14
ᱟᱢ ᱡᱟᱦᱟᱸ ᱡᱚᱢᱟᱜ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟᱢ ᱞᱟᱹᱭ ᱮᱫᱟ ᱚᱱᱟ ᱨᱮᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱯᱤᱴᱷᱟᱹ ᱥᱮ ᱠᱷᱚᱞ ᱯᱤᱴᱷᱟᱹ ᱾,ᱟ ᱢ   ᱡ ᱟ ᱦ ᱟ ᱸ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱠ ᱟ ᱛ ᱷ ᱟ ᱢ   ᱞ ᱟ ᱹ ᱭ   ᱮ ᱫ ᱟ   ᱚ ᱱ ᱟ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱧ ᱩ ᱛ ᱩ ᱢ   ᱫ ᱚ   ᱯ ᱤ ᱴ ᱷ ᱟ ᱹ   ᱥ ᱮ   ᱠ ᱷ ᱚ ᱞ   ᱯ ᱤ ᱴ ᱷ ᱟ ᱹ   ᱾,64,16
ᱱᱟᱥᱮ ᱥᱤᱵᱤᱞ ᱨᱮᱭᱟᱜ ᱪᱟᱣᱞᱤ ᱠᱷᱚᱞᱟ ᱢᱟᱸᱫ ᱨᱮ ᱵᱷᱚᱨᱟᱣ ᱠᱟᱛᱮᱜ ᱠᱚ ᱵᱮᱱᱟᱣᱼᱟ ᱾,ᱱ ᱟ ᱥ ᱮ   ᱥ ᱤ ᱵ ᱤ ᱞ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱪ ᱟ ᱣ ᱞ ᱤ   ᱠ ᱷ ᱚ ᱞ ᱟ   ᱢ ᱟ ᱸ ᱫ   ᱨ ᱮ   ᱵ ᱷ ᱚ ᱨ ᱟ ᱣ   ᱠ ᱟ ᱛ ᱮ ᱜ   ᱠ ᱚ   ᱵ ᱮ ᱱ ᱟ ᱣ ᱼ ᱟ   ᱾,51,12
"ᱳᱦ, ᱱᱚᱶᱟᱦᱚᱸ ᱵᱮᱜᱚᱨ ᱥᱤᱸᱲᱤᱪᱼᱟᱜ ᱠᱟᱱ ᱜᱮᱭᱟ","ᱳ ᱦ ,   ᱱ ᱚ ᱶ ᱟ ᱦ ᱚ ᱸ   ᱵ ᱮ ᱜ ᱚ ᱨ   ᱥ ᱤ ᱸ ᱲ ᱤ ᱪ ᱼ ᱟ ᱜ   ᱠ ᱟ ᱱ   ᱜ ᱮ ᱭ ᱟ",31,6
"ᱦᱮᱸ, ᱟᱨ ᱱᱚᱶᱟᱫᱚ ᱠᱩᱥᱤ ᱪᱮᱛᱟᱱ ᱴᱮᱸᱦᱟᱰ ᱠᱟᱛᱮᱜ ᱦᱮᱲᱮᱢ ᱟᱨ ᱥᱤᱵᱤᱞ ᱥᱚᱲᱚᱢ ᱦᱩᱭᱩᱜᱼᱟ ᱾","ᱦ ᱮ ᱸ ,   ᱟ ᱨ   ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱠ ᱩ ᱥ ᱤ   ᱪ ᱮ ᱛ ᱟ ᱱ   ᱴ ᱮ ᱸ ᱦ ᱟ ᱰ   ᱠ ᱟ ᱛ ᱮ ᱜ   ᱦ ᱮ ᱲ ᱮ ᱢ   ᱟ ᱨ   ᱥ ᱤ ᱵ ᱤ ᱞ   ᱥ ᱚ ᱲ ᱚ ᱢ   ᱦ ᱩ ᱭ ᱩ ᱜ ᱼ ᱟ   ᱾",57,13
ᱟᱭᱢᱟ ᱦᱚᱲᱜᱮ ᱦᱮᱲᱮᱢᱟᱜ ᱠᱩᱥᱤᱭᱟᱜᱼᱟ ᱟᱨ ᱱᱚᱶᱟᱫᱚ ᱫᱟᱦᱤ ᱟᱨ ᱜᱩᱲ ᱟᱛᱮ ᱠᱚ ᱡᱚᱢᱟ ᱾,ᱟ ᱭ ᱢ ᱟ   ᱦ ᱚ ᱲ ᱜ ᱮ   ᱦ ᱮ ᱲ ᱮ ᱢ ᱟ ᱜ   ᱠ ᱩ ᱥ ᱤ ᱭ ᱟ ᱜ ᱼ ᱟ   ᱟ ᱨ   ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱫ ᱟ ᱦ ᱤ   ᱟ ᱨ   ᱜ ᱩ ᱲ   ᱟ ᱛ ᱮ   ᱠ ᱚ   ᱡ ᱚ ᱢ ᱟ   ᱾,52,13
"ᱴᱷᱤᱠ ᱜᱮᱭᱟ, ᱟᱢ ᱪᱮᱫ ᱠᱤᱪᱷᱤ ᱥᱤᱸᱲᱤᱪ ᱡᱚᱢᱟᱜ ᱨᱮᱭᱟᱜ ᱦᱩᱫᱤᱥᱮᱢ ᱮᱢ ᱫᱟᱲᱮᱭᱟᱹᱧᱟ","ᱴ ᱷ ᱤ ᱠ   ᱜ ᱮ ᱭ ᱟ ,   ᱟ ᱢ   ᱪ ᱮ ᱫ   ᱠ ᱤ ᱪ ᱷ ᱤ   ᱥ ᱤ ᱸ ᱲ ᱤ ᱪ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱦ ᱩ ᱫ ᱤ ᱥ ᱮ ᱢ   ᱮ ᱢ   ᱫ ᱟ ᱲ ᱮ ᱭ ᱟ ᱹ ᱧ ᱟ",53,11
"ᱤᱧᱫᱚ ᱥᱤᱸᱲᱤᱪ ᱡᱚᱢᱟᱜᱼᱤᱧ ᱠᱩᱥᱤᱭᱟᱜᱼᱟ, ᱚᱱᱟᱛᱮ ᱾","ᱤ ᱧ ᱫ ᱚ   ᱥ ᱤ ᱸ ᱲ ᱤ ᱪ   ᱡ ᱚ ᱢ ᱟ ᱜ ᱼ ᱤ ᱧ   ᱠ ᱩ ᱥ ᱤ ᱭ ᱟ ᱜ ᱼ ᱟ ,   ᱚ ᱱ ᱟ ᱛ ᱮ   ᱾",34,6
"ᱚᱱᱟ ᱴᱷᱟᱶᱨᱮ, ᱱᱟᱜᱟᱞᱮᱱᱰ ᱨᱮᱭᱟᱜ ᱥᱮᱠᱟᱣ ᱥᱩᱠᱨᱤ ᱡᱤᱞ ᱟᱢᱟᱜ ᱥᱟᱫ ᱨᱮᱭᱟᱜ ᱟᱸᱥᱮ ᱛᱤᱨᱯᱤᱛᱟ ᱾","ᱚ ᱱ ᱟ   ᱴ ᱷ ᱟ ᱶ ᱨ ᱮ ,   ᱱ ᱟ ᱜ ᱟ ᱞ ᱮ ᱱ ᱰ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱥ ᱮ ᱠ ᱟ ᱣ   ᱥ ᱩ ᱠ ᱨ ᱤ   ᱡ ᱤ ᱞ   ᱟ ᱢ ᱟ ᱜ   ᱥ ᱟ ᱫ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱟ ᱸ ᱥ ᱮ   ᱛ ᱤ ᱨ ᱯ ᱤ ᱛ ᱟ   ᱾",60,13
"ᱱᱚᱶᱟᱫᱚ ᱵᱟᱨᱦᱮ ᱥᱮᱡᱝ ᱨᱟᱹᱪᱩᱜ ᱨᱟᱹᱪᱩᱜ ᱜᱮᱭᱟ, ᱵᱷᱤᱛᱨᱤ ᱨᱮᱫᱚ ᱞᱟᱹᱵᱤᱫ ᱟᱨ ᱞᱮᱦᱮ ᱜᱮᱭᱟ, ᱟᱨ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱥᱮᱠᱟᱣ ᱥᱚ ᱟᱹᱰᱤ ᱧᱩᱢᱟᱱ ᱜᱮᱭᱟ ᱾","ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱵ ᱟ ᱨ ᱦ ᱮ   ᱥ ᱮ ᱡ ᱝ   ᱨ ᱟ ᱹ ᱪ ᱩ ᱜ   ᱨ ᱟ ᱹ ᱪ ᱩ ᱜ   ᱜ ᱮ ᱭ ᱟ ,   ᱵ ᱷ ᱤ ᱛ ᱨ ᱤ   ᱨ ᱮ ᱫ ᱚ   ᱞ ᱟ ᱹ ᱵ ᱤ ᱫ   ᱟ ᱨ   ᱞ ᱮ ᱦ ᱮ   ᱜ ᱮ ᱭ ᱟ ,   ᱟ ᱨ   ᱱ ᱚ ᱶ ᱟ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱥ ᱮ ᱠ ᱟ ᱣ   ᱥ ᱚ   ᱟ ᱹ ᱰ ᱤ   ᱧ ᱩ ᱢ ᱟ ᱱ   ᱜ ᱮ ᱭ ᱟ   ᱾",91,21
"ᱳᱦ, ᱟᱹᱰᱤ ᱥᱤᱵᱤᱞ ᱵᱩᱡᱷᱟᱹᱜ ᱠᱟᱱᱟ, ᱢᱮᱱᱠᱦᱟᱱ ᱤᱧᱫᱚ ᱥᱩᱠᱨᱤ ᱡᱤᱞ ᱵᱟᱹᱧ ᱡᱚᱢᱟ ᱾","ᱳ ᱦ ,   ᱟ ᱹ ᱰ ᱤ   ᱥ ᱤ ᱵ ᱤ ᱞ   ᱵ ᱩ ᱡ ᱷ ᱟ ᱹ ᱜ   ᱠ ᱟ ᱱ ᱟ ,   ᱢ ᱮ ᱱ ᱠ ᱦ ᱟ ᱱ   ᱤ ᱧ ᱫ ᱚ   ᱥ ᱩ ᱠ ᱨ ᱤ   ᱡ ᱤ ᱞ   ᱵ ᱟ ᱹ ᱧ   ᱡ ᱚ ᱢ ᱟ   ᱾",52,12
"ᱮᱱᱦᱚᱸ, ᱤᱧ ᱤᱧᱨᱮᱱ ᱜᱟᱛᱮ ᱥᱤᱨᱤᱞ ᱱᱚᱶᱟ ᱡᱚᱢᱟᱜ ᱵᱟᱨᱮᱛᱮᱧ ᱞᱟᱹᱭ ᱟᱭᱟ ᱾","ᱮ ᱱ ᱦ ᱚ ᱸ ,   ᱤ ᱧ   ᱤ ᱧ ᱨ ᱮ ᱱ   ᱜ ᱟ ᱛ ᱮ   ᱥ ᱤ ᱨ ᱤ ᱞ   ᱱ ᱚ ᱶ ᱟ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱵ ᱟ ᱨ ᱮ ᱛ ᱮ ᱧ   ᱞ ᱟ ᱹ ᱭ   ᱟ ᱭ ᱟ   ᱾",46,11
ᱦᱩᱸᱹᱹᱹᱹᱹᱹᱹᱹᱹᱹᱮᱱᱠᱷᱟᱱ ᱛᱷᱩᱠᱯᱟ ᱨᱮᱭᱟᱜ ᱫᱚ ᱪᱮᱫ,ᱦ ᱩ ᱸ ᱹ ᱹ ᱹ ᱹ ᱹ ᱹ ᱹ ᱹ ᱹ ᱹ ᱮ ᱱ ᱠ ᱷ ᱟ ᱱ   ᱛ ᱷ ᱩ ᱠ ᱯ ᱟ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱫ ᱚ   ᱪ ᱮ ᱫ,35,5
ᱱᱚᱶᱟᱫᱚ ᱚᱨᱩᱱᱟᱪᱚᱞ ᱯᱨᱚᱫᱮᱥ ᱨᱮᱭᱟᱜ ᱱᱩᱰᱚᱞᱥ ᱞᱮᱠᱟᱱᱟᱜ ᱡᱚᱢᱟᱜ ᱠᱟᱱᱟ ᱟᱨ ᱱᱚᱶᱟᱨᱮ ᱞᱟᱜᱟᱼᱟᱜ ᱠᱚᱫᱚ ᱢᱟᱹᱥᱨᱤ ᱫᱟᱹᱞ ᱠᱷᱚᱱ ᱡᱮᱦᱟᱸᱞᱮᱠᱟᱱᱟᱜ ᱡᱤᱞ ᱨᱮᱜᱮ ᱵᱚᱫᱚᱞᱚᱜᱼᱟ ᱾,ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱚ ᱨ ᱩ ᱱ ᱟ ᱪ ᱚ ᱞ   ᱯ ᱨ ᱚ ᱫ ᱮ ᱥ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱱ ᱩ ᱰ ᱚ ᱞ ᱥ   ᱞ ᱮ ᱠ ᱟ ᱱ ᱟ ᱜ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱠ ᱟ ᱱ ᱟ   ᱟ ᱨ   ᱱ ᱚ ᱶ ᱟ ᱨ ᱮ   ᱞ ᱟ ᱜ ᱟ ᱼ ᱟ ᱜ   ᱠ ᱚ ᱫ ᱚ   ᱢ ᱟ ᱹ ᱥ ᱨ ᱤ   ᱫ ᱟ ᱹ ᱞ   ᱠ ᱷ ᱚ ᱱ   ᱡ ᱮ ᱦ ᱟ ᱸ ᱞ ᱮ ᱠ ᱟ ᱱ ᱟ ᱜ   ᱡ ᱤ ᱞ   ᱨ ᱮ ᱜ ᱮ   ᱵ ᱚ ᱫ ᱚ ᱞ ᱚ ᱜ ᱼ ᱟ   ᱾,109,20
"ᱟᱢ ᱡᱩᱫᱤ ᱦᱟᱠᱩᱢ ᱠᱩᱥᱤᱭᱟᱜᱼᱟ, ᱮᱱᱠᱷᱟᱱ ᱟᱥᱟᱢ ᱨᱮᱭᱟᱜ ᱴᱮᱝᱜᱟ ᱦᱟᱠᱩ ᱨᱮᱱᱟᱜ ᱡᱚᱢᱟᱜ ᱟᱢ ᱠᱩᱥᱤᱜ ᱞᱮᱠᱟᱱ ᱦᱩᱭᱩᱜᱼᱟ ᱾","ᱟ ᱢ   ᱡ ᱩ ᱫ ᱤ   ᱦ ᱟ ᱠ ᱩ ᱢ   ᱠ ᱩ ᱥ ᱤ ᱭ ᱟ ᱜ ᱼ ᱟ ,   ᱮ ᱱ ᱠ ᱷ ᱟ ᱱ   ᱟ ᱥ ᱟ ᱢ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱴ ᱮ ᱝ ᱜ ᱟ   ᱦ ᱟ ᱠ ᱩ   ᱨ ᱮ ᱱ ᱟ ᱜ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱟ ᱢ   ᱠ ᱩ ᱥ ᱤ ᱜ   ᱞ ᱮ ᱠ ᱟ ᱱ   ᱦ ᱩ ᱭ ᱩ ᱜ ᱼ ᱟ   ᱾",75,16
"ᱤᱧᱫᱚ ᱱᱩᱰᱚᱞᱥ ᱤᱧ ᱠᱩᱥᱤᱭᱟᱜᱼᱟ, ᱚᱱᱟᱛᱮ ᱩᱛᱛᱟᱹᱨ ᱯᱩᱨᱩᱵ ᱨᱮᱭᱟᱜ ᱡᱚᱢᱟᱜ ᱛᱟᱹᱞᱤᱠᱟᱨᱮ ᱛᱷᱩᱠᱯᱟᱜᱮ ᱞᱟᱦᱟ ᱜᱮᱭᱟ ᱾","ᱤ ᱧ ᱫ ᱚ   ᱱ ᱩ ᱰ ᱚ ᱞ ᱥ   ᱤ ᱧ   ᱠ ᱩ ᱥ ᱤ ᱭ ᱟ ᱜ ᱼ ᱟ ,   ᱚ ᱱ ᱟ ᱛ ᱮ   ᱩ ᱛ ᱛ ᱟ ᱹ ᱨ   ᱯ ᱩ ᱨ ᱩ ᱵ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱛ ᱟ ᱹ ᱞ ᱤ ᱠ ᱟ ᱨ ᱮ   ᱛ ᱷ ᱩ ᱠ ᱯ ᱟ ᱜ ᱮ   ᱞ ᱟ ᱦ ᱟ   ᱜ ᱮ ᱭ ᱟ   ᱾",74,14
ᱤᱧᱦᱚᱸ ᱴᱮᱝᱜᱟᱧ ᱡᱚᱢ ᱞᱮᱜᱟᱭᱟ ᱾,ᱤ ᱧ ᱦ ᱚ ᱸ   ᱴ ᱮ ᱝ ᱜ ᱟ ᱧ   ᱡ ᱚ ᱢ   ᱞ ᱮ ᱜ ᱟ ᱭ ᱟ   ᱾,21,5
ᱩᱛᱛᱟᱹᱨᱼᱯᱩᱨᱩᱵ ᱨᱮᱭᱟᱜ ᱡᱚᱢᱟᱜ ᱫᱚ ᱪᱮᱫ ᱢᱚᱥᱞᱟ ᱟᱱᱟᱜ ᱜᱮᱭᱟ,ᱩ ᱛ ᱛ ᱟ ᱹ ᱨ ᱼ ᱯ ᱩ ᱨ ᱩ ᱵ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱡ ᱚ ᱢ ᱟ ᱜ   ᱫ ᱚ   ᱪ ᱮ ᱫ   ᱢ ᱚ ᱥ ᱞ ᱟ   ᱟ ᱱ ᱟ ᱜ   ᱜ ᱮ ᱭ ᱟ,40,8
"ᱵᱟᱝ, ᱚᱱᱟᱫᱚ ᱱᱟᱥᱮ ᱦᱚᱸ ᱵᱟᱝ ᱢᱚᱥᱞᱟ ᱟᱱᱟᱜᱼᱟ ᱾","ᱵ ᱟ ᱝ ,   ᱚ ᱱ ᱟ ᱫ ᱚ   ᱱ ᱟ ᱥ ᱮ   ᱦ ᱚ ᱸ   ᱵ ᱟ ᱝ   ᱢ ᱚ ᱥ ᱞ ᱟ   ᱟ ᱱ ᱟ ᱜ ᱼ ᱟ   ᱾",31,8
"ᱟᱥᱚᱞᱨᱮ, ᱚᱱᱟᱠᱚᱫᱚ ᱨᱚᱠᱟ ᱟᱨ ᱥᱚᱸᱫᱷᱟᱲ ᱥᱚ ᱟᱱᱟᱜᱼᱟ ᱾","ᱟ ᱥ ᱚ ᱞ ᱨ ᱮ ,   ᱚ ᱱ ᱟ ᱠ ᱚ ᱫ ᱚ   ᱨ ᱚ ᱠ ᱟ   ᱟ ᱨ   ᱥ ᱚ ᱸ ᱫ ᱷ ᱟ ᱲ   ᱥ ᱚ   ᱟ ᱱ ᱟ ᱜ ᱼ ᱟ   ᱾",36,8
"ᱦᱮᱞᱳ, ᱱᱚᱶᱟᱫᱚ ᱪᱮᱫ ᱴᱟᱴᱟ ᱠᱮᱯᱤᱴᱟᱞ ᱠᱟᱱᱟ","ᱦ ᱮ ᱞ ᱳ ,   ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱪ ᱮ ᱫ   ᱴ ᱟ ᱴ ᱟ   ᱠ ᱮ ᱯ ᱤ ᱴ ᱟ ᱞ   ᱠ ᱟ ᱱ ᱟ",29,6
ᱦᱮᱸ ᱱᱚᱶᱟᱫᱚ ᱴᱟᱴᱟ ᱠᱮᱯᱤᱴᱟᱞ ᱠᱟᱱᱟ ᱾,ᱦ ᱮ ᱸ   ᱱ ᱚ ᱶ ᱟ ᱫ ᱚ   ᱴ ᱟ ᱴ ᱟ   ᱠ ᱮ ᱯ ᱤ ᱴ ᱟ ᱞ   ᱠ ᱟ ᱱ ᱟ   ᱾,25,6
ᱟᱢ ᱪᱮᱫ ᱞᱮᱠᱟᱛᱮᱧ ᱜᱚᱲᱚ ᱫᱟᱲᱮᱭᱟᱢᱟ ᱾,ᱟ ᱢ   ᱪ ᱮ ᱫ   ᱞ ᱮ ᱠ ᱟ ᱛ ᱮ ᱧ   ᱜ ᱚ ᱲ ᱚ   ᱫ ᱟ ᱲ ᱮ ᱭ ᱟ ᱢ ᱟ   ᱾,25,6
ᱤᱧ ᱠᱤᱪᱷᱤ ᱯᱟᱨᱥᱳᱱᱟᱞ ᱨᱤᱱ ᱤᱧ ᱦᱟᱛᱟᱣᱼᱟ ᱾,ᱤ ᱧ   ᱠ ᱤ ᱪ ᱷ ᱤ   ᱯ ᱟ ᱨ ᱥ ᱳ ᱱ ᱟ ᱞ   ᱨ ᱤ ᱱ   ᱤ ᱧ   ᱦ ᱟ ᱛ ᱟ ᱣ ᱼ ᱟ   ᱾,28,7
ᱤᱧᱟᱹᱜ ᱠᱨᱮᱰᱤᱴ ᱥᱠᱳᱨ ᱧᱮᱞ ᱠᱟᱛᱮᱜ ᱤᱧᱮᱢ ᱞᱟᱹᱭ ᱟᱹᱧᱟᱹ ᱛᱤᱱᱟᱹᱜ ᱤᱧ ᱧᱟᱢ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ,ᱤ ᱧ ᱟ ᱹ ᱜ   ᱠ ᱨ ᱮ ᱰ ᱤ ᱴ   ᱥ ᱠ ᱳ ᱨ   ᱧ ᱮ ᱞ   ᱠ ᱟ ᱛ ᱮ ᱜ   ᱤ ᱧ ᱮ ᱢ   ᱞ ᱟ ᱹ ᱭ   ᱟ ᱹ ᱧ ᱟ ᱹ   ᱛ ᱤ ᱱ ᱟ ᱹ ᱜ   ᱤ ᱧ   ᱧ ᱟ ᱢ   ᱫ ᱟ ᱲ ᱮ ᱭ ᱟ ᱜ ᱼ ᱟ,56,12
ᱦᱮᱸ ᱮᱠᱟᱞ ᱜᱮ ᱢᱤᱫ ᱴᱤᱲᱤᱡ ᱛᱟᱸᱹᱜᱤᱭ ᱢᱮ ᱾,ᱦ ᱮ ᱸ   ᱮ ᱠ ᱟ ᱞ   ᱜ ᱮ   ᱢ ᱤ ᱫ   ᱴ ᱤ ᱲ ᱤ ᱡ   ᱛ ᱟ ᱸ ᱹ ᱜ ᱤ ᱭ   ᱢ ᱮ   ᱾,27,8
ᱟᱢᱟᱜ ᱠᱨᱮᱰᱤᱴ ᱥᱠᱳᱨ ᱞᱮᱠᱟᱛᱮ ᱟᱢ ᱘ ᱞᱟᱠ ᱴᱟᱠᱟ ᱦᱟ/ᱵᱤᱡ ᱨᱤᱱ ᱮᱢ ᱧᱟᱢ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,ᱟ ᱢ ᱟ ᱜ   ᱠ ᱨ ᱮ ᱰ ᱤ ᱴ   ᱥ ᱠ ᱳ ᱨ   ᱞ ᱮ ᱠ ᱟ ᱛ ᱮ   ᱟ ᱢ   ᱘   ᱞ ᱟ ᱠ   ᱴ ᱟ ᱠ ᱟ   ᱦ ᱟ / ᱵ ᱤ ᱡ   ᱨ ᱤ ᱱ   ᱮ ᱢ   ᱧ ᱟ ᱢ   ᱫ ᱟ ᱲ ᱮ ᱭ ᱟ ᱜ ᱼ ᱟ   ᱾,54,14
ᱱᱤᱛ ᱯᱟᱨᱥᱳᱱᱟᱞ ᱨᱤᱱ ᱨᱮᱭᱟᱜ ᱥᱩᱫ ᱦᱟᱨ ᱛᱤᱱᱟᱹᱜ ᱠᱟᱛᱮᱜ,ᱱ ᱤ ᱛ   ᱯ ᱟ ᱨ ᱥ ᱳ ᱱ ᱟ ᱞ   ᱨ ᱤ ᱱ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱥ ᱩ ᱫ   ᱦ ᱟ ᱨ   ᱛ ᱤ ᱱ ᱟ ᱹ ᱜ   ᱠ ᱟ ᱛ ᱮ ᱜ,36,8
ᱟᱨ ᱤᱧᱫᱚ ᱪᱮᱫ ᱢᱤᱫ ᱦᱚᱲ ᱞᱟᱹᱜᱤᱫ ᱟᱨᱫᱟᱥ ᱨᱮᱭᱟᱜ ᱦᱚᱨᱟᱧ ᱵᱟᱰᱟᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ,ᱟ ᱨ   ᱤ ᱧ ᱫ ᱚ   ᱪ ᱮ ᱫ   ᱢ ᱤ ᱫ   ᱦ ᱚ ᱲ   ᱞ ᱟ ᱹ ᱜ ᱤ ᱫ   ᱟ ᱨ ᱫ ᱟ ᱥ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱦ ᱚ ᱨ ᱟ ᱧ   ᱵ ᱟ ᱰ ᱟ ᱭ   ᱫ ᱟ ᱲ ᱮ ᱭ ᱟ ᱜ ᱼ ᱟ,50,11
ᱯᱟᱨᱥᱳᱱᱟᱞ ᱞᱳᱱ ᱨᱮᱭᱟᱜ ᱥᱩᱫ ᱦᱟᱨ ᱑᱐ᱹ᱕᱐% ᱟᱨ ᱒᱔ % ᱢᱩᱫᱨᱮ ᱵᱚᱫᱚᱞ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,ᱯ ᱟ ᱨ ᱥ ᱳ ᱱ ᱟ ᱞ   ᱞ ᱳ ᱱ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱥ ᱩ ᱫ   ᱦ ᱟ ᱨ   ᱑ ᱐ ᱹ ᱕ ᱐ %   ᱟ ᱨ   ᱒ ᱔   %   ᱢ ᱩ ᱫ ᱨ ᱮ   ᱵ ᱚ ᱫ ᱚ ᱞ   ᱫ ᱟ ᱲ ᱮ ᱭ ᱟ ᱜ ᱼ ᱟ   ᱾,53,13
