sentence_id,original,tokenized,char_count,token_count
11,ꯑꯗꯨꯝ ꯑꯣꯏꯅꯃꯛ ꯃꯪꯒꯜ ꯄꯥꯟꯗꯦꯒꯤ ꯊꯧꯅ ꯂꯩꯔꯕ ꯊꯕꯛꯁꯤꯡ ꯑꯗꯨ ꯑꯋꯥꯡꯕ ꯑꯃꯁꯨꯡ ꯑꯊꯣꯏꯕ ꯄꯨꯛꯆꯦꯜ ꯆꯥꯎꯕ ꯃꯁꯥꯒꯤ ꯂꯝꯆꯠ ꯄꯔꯤꯡꯒꯤ ꯇꯨꯡꯏꯟꯅ ꯄꯥꯡꯊꯣꯛꯈꯤꯕꯅꯤ꯫,ꯑꯗꯨꯝ    ꯑꯣꯏꯅꯃꯛ    ꯃꯪ ꯒꯜ    ꯄꯥꯟ ꯗꯦ ꯒꯤ    ꯊꯧ ꯅ    ꯂꯩꯔꯕ    ꯊꯕꯛꯁꯤꯡ    ꯑꯗꯨ    ꯑꯋꯥꯡꯕ    ꯑꯃꯁꯨꯡ    ꯑꯊꯣꯏꯕ    ꯄꯨꯛ ꯆꯦꯜ    ꯆꯥꯎꯕ    ꯃꯁꯥꯒꯤ    ꯂꯝ ꯆꯠ    ꯄꯔꯤ ꯡꯒꯤ    ꯇꯨꯡ ꯏꯟꯅ    ꯄꯥꯡꯊꯣꯛ ꯈꯤꯕꯅꯤ꯫ ,95,27
12,"ꯇꯤꯜꯍꯧ ꯑꯗꯨꯅ ꯅꯨꯡ-ꯄꯥꯟ ꯐꯥꯎꯅ ꯍꯥꯏꯐꯦꯠ ꯎꯕ ꯉꯝꯕ ꯃꯑꯣꯡꯗ ꯃꯨꯜꯂꯛꯄ ꯃꯇꯝꯗ, ꯃꯆꯨ ꯄꯥꯎꯗꯔꯒ ꯇꯣꯠꯁꯜꯂꯕ ꯍꯥꯃꯦꯡ ꯑꯗꯨ ꯍꯥꯞꯆꯜꯂꯨ ꯑꯃꯁꯨꯡ ꯃꯁꯥꯂꯥ ꯑꯗꯨ ꯁꯥꯗ ꯂꯣꯏꯅ ꯆꯨꯞꯁꯟꯗꯔꯤꯕ ꯐꯥꯎ ꯃꯤꯅꯤꯠ ꯵-꯶ ꯃꯨꯛ ꯐꯥꯎꯕ ꯉꯧ꯫","ꯇꯤ ꯜ ꯍꯧ    ꯑꯗꯨꯅ    ꯅꯨꯡ - ꯄꯥꯟ    ꯐꯥꯎ ꯅ    ꯍꯥꯏ ꯐꯦ ꯠ    ꯎꯕ    ꯉꯝꯕ    ꯃꯑꯣꯡꯗ    ꯃꯨ ꯜꯂꯛꯄ    ꯃꯇꯝꯗ,    ꯃꯆꯨ    ꯄꯥꯎ ꯗꯔ ꯒ    ꯇꯣ ꯠ ꯁ ꯜꯂꯕ    ꯍꯥ ꯃꯦ ꯡ    ꯑꯗꯨ    ꯍꯥꯞ ꯆꯜꯂ ꯨ    ꯑꯃꯁꯨꯡ    ꯃꯁꯥ ꯂꯥ    ꯑꯗꯨ    ꯁꯥꯗ    ꯂꯣꯏꯅ    ꯆꯨꯞ ꯁꯟ ꯗ ꯔꯤꯕ    ꯐꯥꯎ   ꯃꯤꯅꯤꯠ    ꯵ - ꯶    ꯃꯨꯛ    ꯐꯥꯎꯕ    ꯉ ꯧ꯫ ",128,52
13,"ꯍꯤꯇꯣꯄꯥꯗꯦꯁꯥ ꯑꯁꯤ ꯎꯆꯦꯛꯁꯤꯡ, ꯁꯥꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯃꯤꯁꯤꯡꯒꯤ ꯁꯛꯇꯝ ꯋꯥꯔꯤ ꯑꯗꯨꯗ ꯁꯤꯖꯤꯟꯅꯗꯨꯅ ꯂꯤꯕ ꯃꯥꯂꯦꯝꯒꯤ ꯑꯣꯏꯕ ꯂꯧꯁꯤꯡꯒꯤ ꯄꯨꯊꯣꯛꯄ ꯂꯥꯏꯔꯤꯛ ꯑꯃꯅꯤ꯫","ꯍꯤ ꯇꯣ ꯄꯥ ꯗꯦꯁ ꯥ    ꯑꯁꯤ    ꯎꯆꯦꯛ ꯁꯤꯡ,    ꯁꯥ ꯁꯤꯡ    ꯑꯃꯁꯨꯡ    ꯃꯤꯁꯤꯡꯒꯤ    ꯁꯛꯇꯝ    ꯋꯥꯔꯤ    ꯑꯗꯨꯗ    ꯁꯤꯖꯤꯟꯅꯗꯨꯅ    ꯂꯤꯕ    ꯃꯥꯂꯦꯝꯒꯤ    ꯑꯣꯏꯕ    ꯂꯧ ꯁꯤꯡꯒꯤ    ꯄꯨꯊꯣꯛꯄ    ꯂꯥꯏꯔꯤꯛ    ꯑꯃꯅꯤ꯫ ",97,24
14,ꯂꯥꯏꯔꯤꯛ ꯑꯁꯤꯒꯤ ꯄꯥꯟꯗꯝꯗꯤ ꯁꯟꯁꯀ꯭ꯔꯤꯠꯇ ꯄꯨꯛꯅꯤꯡ ꯋꯥꯈꯜ ꯐꯣꯡꯗꯣꯛꯄ ꯑꯃꯁꯨꯡ ꯑꯁꯤꯡꯕꯒꯤ ꯂꯝꯆꯠ-ꯁꯥꯖꯠꯒꯤ ꯂꯩꯁꯤꯡꯗ ꯍꯦꯟꯅ ꯍꯩꯒꯠꯍꯟꯅꯕꯒꯨꯝ ꯇꯧꯋꯤ꯫,ꯂꯥꯏꯔꯤꯛ    ꯑꯁꯤꯒꯤ    ꯄꯥꯟꯗꯝ ꯗꯤ    ꯁꯟ ꯁ ꯀ꯭ꯔꯤ ꯠꯇ    ꯄꯨꯛꯅꯤꯡ    ꯋꯥꯈꯜ    ꯐꯣꯡ ꯗꯣꯛꯄ    ꯑꯃꯁꯨꯡ    ꯑ ꯁꯤꯡ ꯕꯒꯤ    ꯂꯝ ꯆꯠ -ꯁꯥ ꯖ ꯠ ꯒꯤ    ꯂꯩ ꯁꯤꯡꯗ    ꯍꯦꯟꯅ    ꯍꯩ ꯒꯠ ꯍꯟ ꯅꯕ ꯒꯨꯝ    ꯇꯧꯋꯤ꯫ ,93,31
15,ꯍꯥꯎꯔꯥ ꯁꯥꯍꯥꯔꯦꯔ ꯏꯇꯤꯕꯔꯤꯇꯣ (ꯑꯍꯥꯟꯕ ꯑꯃꯁꯨꯡ ꯑꯅꯤꯁꯨꯕ ꯚꯣꯂꯨꯝ) ꯍꯥꯏꯅ ꯃꯤꯡꯊꯣꯟꯕ ꯏꯪ ꯱꯹꯹꯴ ꯑꯃꯁꯨꯡ ꯱꯹꯹꯵ꯇ ꯐꯣꯡꯕ ꯑꯗꯨꯗ ꯄ꯭ꯔꯣꯐꯦꯁꯔ ꯑꯁꯤꯠꯀꯨꯃꯥꯔ ꯕꯥꯟꯙ꯭ꯌꯣꯄꯥꯙ꯭ꯌꯥꯏꯅ ꯃꯍꯥꯛꯀꯤ ꯍꯧꯔꯛꯄꯝ ꯍꯥꯎꯔꯥꯒꯤ ꯑꯄꯨꯟꯕ ꯄꯨꯋꯥꯔꯤꯗꯨ ꯇꯥꯁꯤꯟꯕꯗ ꯌꯥꯝꯅ ꯆꯥꯎꯕ ꯊꯧꯗꯥꯡ ꯑꯃ ꯂꯧꯈꯤ꯫,ꯍꯥꯎ ꯔꯥ    ꯁꯥ ꯍꯥꯔ ꯦ ꯔ    ꯏꯇꯤ ꯕ ꯔꯤ ꯇꯣ    ( ꯑꯍꯥꯟꯕ    ꯑꯃꯁꯨꯡ    ꯑꯅꯤꯁꯨꯕ    ꯚꯣ ꯂ ꯨꯝ )    ꯍꯥꯏꯅ    ꯃꯤꯡꯊꯣ ꯟꯕ    ꯏꯪ    ꯱꯹꯹ ꯴    ꯑꯃꯁꯨꯡ    ꯱꯹꯹ ꯵ ꯇ    ꯐꯣꯡꯕ    ꯑꯗꯨꯗ    ꯄ꯭ꯔꯣꯐꯦꯁ ꯔ    ꯑꯁꯤ ꯠ ꯀꯨꯃꯥꯔ    ꯕꯥꯟ ꯙ ꯭ꯌꯣ ꯄꯥ ꯙ ꯭ꯌ ꯥꯏ ꯅ    ꯃꯍꯥꯛꯀꯤ    ꯍꯧꯔꯛ ꯄ ꯝ    ꯍꯥꯎ ꯔꯥꯒꯤ    ꯑꯄꯨꯟꯕ    ꯄꯨꯋꯥꯔꯤ ꯗꯨ    ꯇꯥ ꯁꯤꯟ ꯕꯗ    ꯌꯥꯝꯅ    ꯆꯥꯎꯕ    ꯊꯧꯗꯥꯡ    ꯑꯃ    ꯂꯧꯈꯤ꯫ ,169,60
16,"ꯆꯥꯏꯇ꯭ꯌꯥ ꯀꯥꯒꯤ ꯃꯃꯥꯡ ꯑꯗꯨ ꯃꯃꯥꯡ ꯍꯥꯡꯗꯣꯛꯑꯒ ꯎꯅ ꯃꯃꯥꯏ ꯑꯣꯏꯗꯨꯅ ꯀꯣꯏꯀꯣꯟꯒꯤ ꯇꯪꯈꯥꯏ ꯑꯣꯏꯕ ꯃꯌꯦꯛꯀꯤ ꯆꯥꯏꯇ꯭ꯌꯥꯗ ꯂꯤꯔꯨꯡꯒꯨꯝꯅ ꯊꯛꯀꯣꯟ ꯁꯥꯕ ꯃꯑꯣꯡꯅ ꯅꯝꯃꯦ ꯑꯗꯨꯒ, ꯈꯔ ꯑꯃꯗꯗꯤ, ꯆꯥꯏꯇ꯭ꯌꯥꯅ ꯅꯝꯕ ꯂꯤꯔꯨꯡꯒꯨꯝꯅ ꯊꯛꯀꯣꯟ ꯁꯥꯕꯅ ꯅꯝꯕ ꯊꯣꯡꯅꯥꯎ ꯂꯩꯇꯦ꯫","ꯆꯥꯏ ꯇ꯭ꯌ ꯥ    ꯀꯥꯒꯤ    ꯃꯃꯥꯡ    ꯑꯗꯨ    ꯃꯃꯥꯡ    ꯍꯥꯡꯗꯣꯛ ꯑ ꯒ    ꯎ ꯅ    ꯃꯃ ꯥꯏ    ꯑꯣꯏꯗꯨꯅ    ꯀꯣꯏ ꯀꯣ ꯟꯒꯤ    ꯇꯪ ꯈꯥꯏ    ꯑꯣꯏꯕ    ꯃ ꯌꯦ ꯛꯀꯤ    ꯆꯥꯏ ꯇ ꯭ꯌꯥ ꯗ    ꯂꯤ ꯔ ꯨꯡ ꯒꯨꯝꯅ    ꯊꯛ ꯀꯣ ꯟ    ꯁꯥꯕ    ꯃꯑꯣꯡ ꯅ    ꯅꯝ ꯃꯦ    ꯑꯗꯨ ꯒ,    ꯈꯔ    ꯑꯃ ꯗꯗꯤ,    ꯆꯥꯏ ꯇ ꯭ꯌꯥ ꯅ    ꯅꯝꯕ    ꯂꯤ ꯔ ꯨꯡ ꯒꯨꯝꯅ    ꯊꯛ ꯀꯣ ꯟ    ꯁꯥ ꯕꯅ    ꯅꯝꯕ    ꯊꯣꯡ ꯅ ꯥꯎ    ꯂꯩꯇꯦ꯫ ",155,64
17,ꯃꯍꯥꯔꯥꯖ ꯅꯠꯇ꯭ꯔꯒ ꯈꯥꯟꯁꯥꯃꯥꯁ (ꯚꯥꯔꯠꯇ ꯆꯠꯅꯕꯤ ꯑꯣꯏꯅ ꯆꯥꯛ ꯊꯣꯡꯕ ꯍꯩꯕꯁꯤꯡꯕꯨ ꯀꯧꯕ)ꯀꯤ ꯄꯨꯔꯣꯟꯁꯤꯡꯅ ꯊꯣꯡ ꯊꯥꯛꯄꯒꯤ ꯃꯆꯜ ꯑꯃꯁꯨꯡ ꯊꯧꯑꯣꯡ ꯇꯥꯛꯄ ꯆꯦꯔꯣꯜꯁꯤꯡ ꯑꯗꯨꯕꯨ ꯆꯍꯤ ꯆꯥ ꯀꯌꯥ ꯑꯁꯤꯗ ꯍꯩꯊꯣꯏ ꯁꯤꯡꯊꯣꯏꯔꯦ ꯑꯃꯁꯨꯡ ꯃꯁꯤꯒꯤ ꯆꯦꯔꯣꯜꯁꯤꯡ ꯑꯁꯤ ꯆꯤꯟ ꯍꯥꯏ ꯑꯣꯏꯅ ꯆꯍꯤ ꯂꯤꯁꯤꯡ ꯀꯌꯥꯗꯒꯤ ꯃꯊꯪ ꯃꯊꯪ ꯇꯥꯛꯅꯔꯛꯏ꯫,ꯃꯍꯥꯔꯥ ꯖ    ꯅꯠꯇ꯭ꯔꯒ    ꯈꯥꯟ ꯁꯥ ꯃꯥ ꯁ    ( ꯚꯥꯔꯠꯇ    ꯆꯠꯅꯕꯤ    ꯑꯣꯏꯅ    ꯆꯥꯛ    ꯊꯣꯡꯕ    ꯍꯩ ꯕꯁꯤꯡꯕꯨ    ꯀꯧ ꯕ ) ꯀꯤ    ꯄꯨ ꯔꯣꯟ ꯁꯤꯡꯅ    ꯊꯣꯡ    ꯊꯥꯛ ꯄꯒꯤ    ꯃꯆ ꯜ    ꯑꯃꯁꯨꯡ    ꯊꯧꯑꯣꯡ    ꯇꯥꯛꯄ    ꯆꯦ ꯔꯣ ꯜꯁꯤꯡ    ꯑꯗꯨꯕꯨ    ꯆꯍꯤ    ꯆꯥ    ꯀꯌꯥ    ꯑꯁꯤꯗ    ꯍꯩ ꯊ ꯣꯏ    ꯁꯤꯡ ꯊꯣꯏ ꯔꯦ    ꯑꯃꯁꯨꯡ    ꯃꯁꯤꯒꯤ    ꯆꯦ ꯔꯣ ꯜꯁꯤꯡ    ꯑꯁꯤ    ꯆꯤꯟ    ꯍꯥꯏ    ꯑꯣꯏꯅ    ꯆꯍꯤ    ꯂꯤꯁꯤꯡ    ꯀꯌꯥꯗꯒꯤ    ꯃꯊꯪ    ꯃꯊꯪ    ꯇꯥꯛ ꯅ ꯔꯛ ꯏ꯫ ,188,62
18,ꯆꯠꯅꯕꯤ ꯑꯣꯏꯅ ꯊꯣꯡ ꯊꯥꯛꯄ ꯑꯁꯤ ꯋꯥꯖꯥꯁꯀꯤ ꯀꯣꯔꯠ ꯅꯠꯇ꯭ꯔꯒ ꯆꯥꯛꯊꯣꯡꯕꯁꯤꯡꯅ ꯃꯇꯦꯡ ꯄꯥꯡꯗꯨꯅ ꯕꯥꯁꯇꯥ ꯋꯥꯖꯥ ꯑꯃ ꯅꯠꯇ꯭ꯔꯒ ꯃꯀꯣꯛ ꯊꯣꯡꯕ ꯆꯥꯛ ꯊꯣꯡꯕꯅ ꯇꯧꯋꯤ꯫,ꯆꯠꯅꯕꯤ    ꯑꯣꯏꯅ    ꯊꯣꯡ    ꯊꯥꯛ ꯄ    ꯑꯁꯤ    ꯋꯥ ꯖꯥ ꯁꯀꯤ    ꯀꯣꯔꯠ    ꯅꯠꯇ꯭ꯔꯒ    ꯆꯥꯛ ꯊꯣꯡ ꯕꯁꯤꯡꯅ    ꯃꯇꯦꯡ    ꯄꯥꯡ ꯗꯨꯅ    ꯕꯥꯁ ꯇꯥ    ꯋꯥ ꯖꯥ    ꯑꯃ    ꯅꯠꯇ꯭ꯔꯒ    ꯃꯀꯣꯛ    ꯊꯣꯡꯕ    ꯆꯥꯛ    ꯊꯣꯡ ꯕꯅ    ꯇꯧꯋꯤ꯫ ,95,29
19,ꯄꯥꯎ ꯚꯥꯖꯤ: ꯃꯁꯤ ꯃꯍꯧꯁꯥꯅ ꯕꯇꯔꯗ ꯁꯦꯝꯕ ꯑꯊꯣꯡꯕ ꯃꯅꯥ ꯃꯁꯤꯡꯒꯤ ꯏꯟꯖꯥꯡ (ꯚꯥꯖꯤ) ꯑꯃꯁꯨꯡ ꯑꯊꯣꯠꯄ ꯗꯕꯜ-ꯔꯣꯇꯤꯒꯤ ꯔꯣꯜ (ꯄꯥꯎ)ꯗ ꯍꯥꯞꯄ ꯃꯍꯥꯔꯥꯁꯇ꯭ꯔꯒꯤ ꯑꯆꯥꯄꯣꯠ ꯑꯃꯅꯤ꯫,ꯄꯥꯎ    ꯚꯥ ꯖꯤ :    ꯃꯁꯤ    ꯃꯍꯧꯁꯥꯅ    ꯕ ꯇꯔꯗ    ꯁꯦꯝꯕ    ꯑ ꯊꯣꯡꯕ    ꯃꯅꯥ    ꯃ ꯁꯤꯡꯒꯤ    ꯏꯟ ꯖꯥ ꯡ    ( ꯚꯥ ꯖꯤ )    ꯑꯃꯁꯨꯡ    ꯑ ꯊꯣ ꯠꯄ    ꯗꯕ ꯜ- ꯔꯣ ꯇꯤꯒꯤ    ꯔꯣꯜ    ( ꯄꯥꯎ )ꯗ    ꯍꯥ ꯞꯄ    ꯃꯍꯥꯔꯥꯁꯇ꯭ꯔꯒꯤ    ꯑ ꯆꯥ ꯄꯣꯠ    ꯑꯃꯅꯤ꯫ ,105,40
20,"ꯂꯥꯜ ꯗꯦꯗ ꯑꯃꯁꯨꯡ ꯍꯕꯕꯥ ꯈꯥꯇꯨꯟꯒꯤ ꯀꯥꯁꯃꯤꯔꯤꯒꯤ ꯁꯩꯔꯦꯡꯕ ꯑꯁꯤ ꯃꯈꯣꯏꯒꯤ ꯅꯨꯡꯒꯤ ꯑꯣꯏꯕ ꯏꯊꯤꯜ ꯑꯃꯁꯨꯡ ꯌꯥꯝꯅ ꯄꯨꯛꯅꯤꯡ ꯆꯔꯥꯡꯅꯕ ꯐꯣꯡꯗꯣꯛꯄꯒꯤꯗꯃꯛ ꯈꯪꯅꯩ, ꯔꯥꯖꯁꯊꯥꯟꯅꯤꯗ ꯃꯤꯔꯥꯕꯥꯏꯒꯤ ꯁꯩꯔꯥꯡꯕ ꯑꯁꯤꯅ ꯃꯥꯒꯤ ꯇꯣꯞ ꯇꯣꯞꯄ ꯏꯁꯣꯔ ꯅꯤꯡꯕꯒꯤ ꯃꯑꯣꯡ ꯃꯒꯨꯟ ꯑꯁꯤꯒꯤ ꯈꯪꯅꯩ, ꯑꯟꯗꯜꯒꯤꯅ ꯇꯥꯃꯤꯜꯗ ꯅꯨꯡꯒꯤ ꯑꯣꯏꯕ ꯏꯊꯤꯜ ꯑꯃꯁꯨꯡ ꯀꯟꯅꯗꯗ ꯑꯛꯀ ꯃꯍꯥꯗꯦꯕꯒꯤ ꯈꯥꯆꯟꯅꯥꯁ ꯑꯁꯤꯅ ꯃꯇꯝ ꯑꯗꯨꯗ ꯈꯣꯏꯔꯤꯂꯣꯟꯗ ꯅꯨꯄꯤꯁꯤꯡꯅ ꯆꯥꯎꯅ ꯊꯧꯗꯥꯡ ꯄꯤꯈꯤꯕꯒꯤ ꯈꯨꯗꯝꯅꯤ꯫","ꯂꯥꯜ    ꯗꯦ ꯗ    ꯑꯃꯁꯨꯡ    ꯍ ꯕ ꯕꯥ    ꯈꯥ ꯇꯨ ꯟꯒꯤ    ꯀꯥ ꯁꯃꯤ ꯔꯤꯒꯤ    ꯁꯩꯔꯦ ꯡ ꯕ    ꯑꯁꯤ    ꯃꯈꯣꯏꯒꯤ    ꯅꯨꯡꯒꯤ    ꯑꯣꯏꯕ    ꯏꯊꯤꯜ    ꯑꯃꯁꯨꯡ    ꯌꯥꯝꯅ    ꯄꯨꯛꯅꯤꯡ    ꯆ ꯔꯥꯡ ꯅꯕ    ꯐꯣꯡꯗꯣꯛ ꯄ ꯒꯤꯗꯃꯛ    ꯈꯪ ꯅꯩ,    ꯔꯥꯖꯁꯊ ꯥꯟ ꯅꯤꯗ    ꯃꯤ ꯔꯥ ꯕꯥꯏ ꯒꯤ    ꯁꯩꯔꯥꯡ ꯕ    ꯑꯁꯤꯅ    ꯃꯥꯒꯤ    ꯇꯣꯞ    ꯇꯣꯞꯄ    ꯏ ꯁꯣꯔ    ꯅꯤꯡ ꯕꯒꯤ    ꯃꯑꯣꯡ    ꯃꯒꯨꯟ    ꯑꯁꯤꯒꯤ    ꯈꯪ ꯅꯩ,    ꯑꯟꯗ ꯜ ꯒꯤ ꯅ    ꯇꯥꯃꯤ ꯜꯗ    ꯅꯨꯡꯒꯤ    ꯑꯣꯏꯕ    ꯏꯊꯤꯜ    ꯑꯃꯁꯨꯡ    ꯀꯟ ꯅ ꯗ ꯗ    ꯑꯛ ꯀ    ꯃꯍꯥ ꯗꯦ ꯕꯒꯤ    ꯈꯥ ꯆꯟ ꯅꯥ ꯁ    ꯑꯁꯤꯅ    ꯃꯇꯝ    ꯑꯗꯨꯗ    ꯈꯣꯏ ꯔꯤ ꯂꯣꯟꯗ    ꯅꯨꯄꯤꯁꯤꯡꯅ    ꯆꯥꯎꯅ    ꯊꯧꯗꯥꯡ    ꯄꯤ ꯈꯤꯕꯒꯤ    ꯈꯨꯗ ꯝ ꯅꯤ꯫ ",270,91
21,ꯕꯨꯗꯙꯤꯁꯠꯀꯤ ꯐꯛꯂꯥꯡꯗ ꯌꯦꯛꯄ ꯂꯥꯏꯌꯦꯛꯁꯤꯡ ꯂꯩꯕ ꯕꯥꯘ ꯁꯨꯔꯨꯡꯁꯤꯡ ꯑꯁꯤ ꯃꯙ꯭ꯌ ꯄ꯭ꯔꯗꯦꯁꯀꯤ ꯙꯔ ꯖꯤꯂꯥꯗꯒꯤ ꯀꯤꯂꯣꯃꯤꯇꯔ ꯹꯷ ꯂꯥꯞꯅ ꯂꯩ꯫,ꯕꯨꯗꯙꯤ ꯁꯠꯀꯤ    ꯐꯛ ꯂ ꯥꯡꯗ    ꯌꯦꯛꯄ    ꯂꯥꯏ ꯌꯦꯛꯁꯤꯡ    ꯂꯩꯕ    ꯕꯥ ꯘ   ꯁꯨꯔꯨꯡꯁꯤꯡ    ꯑꯁꯤ    ꯃꯙ꯭ꯌ    ꯄ꯭ꯔꯗꯦꯁꯀꯤ    ꯙ ꯔ    ꯖꯤꯂꯥ ꯗꯒꯤ    ꯀꯤꯂꯣꯃꯤꯇꯔ    ꯹ ꯷    ꯂꯥꯞꯅ    ꯂꯩ꯫ ,83,24
22,ꯃꯨꯂꯥ ꯍꯥꯏꯕ ꯋꯥꯍꯩ ꯑꯁꯤꯒꯤ ꯁꯟꯁꯀ꯭ꯔꯤꯠ ꯈꯣꯏꯔꯤꯂꯣꯟꯗ ꯃꯍꯧꯁꯥꯒꯤ ꯋꯥꯍꯟꯊꯣꯛ ꯑꯁꯤ ꯄꯥꯝꯕꯤ ꯅꯠꯇ꯭ꯔꯒ ꯎ ꯑꯃꯒꯤ ꯃꯔꯥ ꯍꯥꯏꯕꯅꯤ ꯑꯗꯨꯕꯨ ꯅꯨꯡꯒꯤ ꯑꯣꯏꯅꯗꯤ ꯄꯣꯠ ꯑꯃ ꯍꯦꯛꯇꯒꯤ ꯃꯈꯣꯡ ꯅꯠꯇ꯭ꯔꯒ ꯑꯔꯣꯏꯕ ꯁꯔꯨꯛ ꯍꯥꯏꯕꯅꯤ꯫,ꯃꯨ ꯂꯥ    ꯍꯥꯏꯕ    ꯋꯥꯍꯩ    ꯑꯁꯤꯒꯤ    ꯁꯟ ꯁ ꯀ꯭ꯔꯤ ꯠ    ꯈꯣꯏ ꯔꯤ ꯂꯣꯟꯗ    ꯃꯍꯧꯁꯥꯒꯤ    ꯋꯥꯍꯟꯊꯣꯛ    ꯑꯁꯤ    ꯄꯥꯝꯕꯤ    ꯅꯠꯇ꯭ꯔꯒ    ꯎ    ꯑꯃꯒꯤ    ꯃꯔ ꯥ    ꯍꯥꯏꯕ ꯅꯤ    ꯑꯗꯨꯕꯨ    ꯅꯨꯡꯒꯤ    ꯑꯣꯏꯅ ꯗꯤ    ꯄꯣꯠ    ꯑꯃ    ꯍꯦ ꯛꯇꯒꯤ    ꯃꯈ ꯣꯡ    ꯅꯠꯇ꯭ꯔꯒ    ꯑꯔꯣꯏꯕ    ꯁꯔꯨꯛ    ꯍꯥꯏꯕꯅꯤ꯫ ,129,37
23,ꯏꯟꯗꯁ ꯚꯦꯂꯤ ꯁꯤꯕꯤꯂꯥꯏꯖꯦꯁꯟ ꯑꯁꯤ ꯃꯈꯜ ꯀꯌꯥꯒꯤ ꯂꯝꯁꯤꯡꯗ ꯃꯁꯤꯒꯤ ꯁꯤꯟꯀꯥꯡꯂꯣꯟꯒꯤ ꯑꯣꯏꯕ ꯂꯧꯁꯤꯡꯒꯤꯗꯃꯛ ꯈꯪꯅꯩ꯫,ꯏꯟꯗꯁ    ꯚꯦ ꯂꯤ    ꯁꯤ ꯕꯤ ꯂꯥꯏꯖ ꯦꯁꯟ    ꯑꯁꯤ    ꯃꯈꯜ    ꯀꯌꯥꯒꯤ    ꯂꯝꯁꯤꯡꯗ    ꯃꯁꯤꯒꯤ    ꯁꯤꯟ ꯀꯥꯡ ꯂꯣꯟꯒꯤ    ꯑꯣꯏꯕ    ꯂꯧ ꯁꯤꯡꯒꯤꯗꯃꯛ    ꯈꯪꯅꯩ꯫ ,71,19
24,ꯀꯧꯔꯕꯁꯤꯡ ꯂꯣꯏꯅꯃꯛ ꯁꯤ; ꯄꯥꯟꯗꯕ ꯃꯆꯤꯟ-ꯃꯅꯥꯎ ꯃꯉꯥ ꯑꯃꯁꯨꯡ ꯀ꯭ꯔꯤꯁꯅꯈꯛꯇ ꯍꯤꯡꯍꯧꯋꯤ꯫,ꯀꯧ ꯔꯕ ꯁꯤꯡ    ꯂꯣꯏꯅ ꯃꯛ    ꯁꯤ ;    ꯄꯥꯟ ꯗꯕ    ꯃꯆꯤꯟ - ꯃꯅꯥꯎ    ꯃꯉꯥ    ꯑꯃꯁꯨꯡ    ꯀ꯭ꯔꯤꯁꯅ ꯈꯛꯇ    ꯍꯤꯡ ꯍꯧ ꯋꯤ꯫ ,55,19
25,ꯂꯥꯟ ꯑꯁꯤ ꯅꯨꯃꯤꯠ ꯇꯔꯥꯅꯤꯄꯥꯜ ꯁꯣꯛꯅꯩ ꯑꯃꯁꯨꯡ ꯀꯧꯔꯕꯁꯤꯡꯒꯤ ꯃꯥꯏꯊꯤꯕꯒ ꯂꯣꯏꯅꯅ ꯂꯣꯏꯁꯤꯜꯂꯤ꯫,ꯂꯥꯟ    ꯑꯁꯤ    ꯅꯨꯃꯤꯠ    ꯇꯔꯥ ꯅꯤ ꯄꯥꯜ    ꯁꯣꯛ ꯅꯩ    ꯑꯃꯁꯨꯡ    ꯀꯧ ꯔꯕ ꯁꯤꯡꯒꯤ    ꯃꯥꯏꯊꯤ ꯕꯒ    ꯂꯣꯏꯅꯅ    ꯂꯣꯏ ꯁꯤꯜꯂꯤ꯫ ,59,17
