sentence_id,original,tokenized,char_count,token_count
11,ꯑꯗꯨꯝ ꯑꯣꯏꯅꯃꯛ ꯃꯪꯒꯜ ꯄꯥꯟꯗꯦꯒꯤ ꯊꯧꯅ ꯂꯩꯔꯕ ꯊꯕꯛꯁꯤꯡ ꯑꯗꯨ ꯑꯋꯥꯡꯕ ꯑꯃꯁꯨꯡ ꯑꯊꯣꯏꯕ ꯄꯨꯛꯆꯦꯜ ꯆꯥꯎꯕ ꯃꯁꯥꯒꯤ ꯂꯝꯆꯠ ꯄꯔꯤꯡꯒꯤ ꯇꯨꯡꯏꯟꯅ ꯄꯥꯡꯊꯣꯛꯈꯤꯕꯅꯤ꯫,ꯑ ꯗ ꯨ ꯝ   ꯑ ꯣ ꯏ ꯅ ꯃ ꯛ   ꯃ ꯪ ꯒ ꯜ   ꯄ ꯥ ꯟ ꯗ ꯦ ꯒ ꯤ   ꯊ ꯧ ꯅ   ꯂ ꯩ ꯔ ꯕ   ꯊ ꯕ ꯛ ꯁ ꯤ ꯡ   ꯑ ꯗ ꯨ   ꯑ ꯋ ꯥ ꯡ ꯕ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯑ ꯊ ꯣ ꯏ ꯕ   ꯄ ꯨ ꯛ ꯆ ꯦ ꯜ   ꯆ ꯥ ꯎ ꯕ   ꯃ ꯁ ꯥ ꯒ ꯤ   ꯂ ꯝ ꯆ ꯠ   ꯄ ꯔ ꯤ ꯡ ꯒ ꯤ   ꯇ ꯨ ꯡ ꯏ ꯟ ꯅ   ꯄ ꯥ ꯡ ꯊ ꯣ ꯛ ꯈ ꯤ ꯕ ꯅ ꯤ ꯫,95,112
12,"ꯇꯤꯜꯍꯧ ꯑꯗꯨꯅ ꯅꯨꯡ-ꯄꯥꯟ ꯐꯥꯎꯅ ꯍꯥꯏꯐꯦꯠ ꯎꯕ ꯉꯝꯕ ꯃꯑꯣꯡꯗ ꯃꯨꯜꯂꯛꯄ ꯃꯇꯝꯗ, ꯃꯆꯨ ꯄꯥꯎꯗꯔꯒ ꯇꯣꯠꯁꯜꯂꯕ ꯍꯥꯃꯦꯡ ꯑꯗꯨ ꯍꯥꯞꯆꯜꯂꯨ ꯑꯃꯁꯨꯡ ꯃꯁꯥꯂꯥ ꯑꯗꯨ ꯁꯥꯗ ꯂꯣꯏꯅ ꯆꯨꯞꯁꯟꯗꯔꯤꯕ ꯐꯥꯎ ꯃꯤꯅꯤꯠ ꯵-꯶ ꯃꯨꯛ ꯐꯥꯎꯕ ꯉꯧ꯫","ꯇ ꯤ ꯜ ꯍ ꯧ   ꯑ ꯗ ꯨ ꯅ   ꯅ ꯨ ꯡ - ꯄ ꯥ ꯟ   ꯐ ꯥ ꯎ ꯅ   ꯍ ꯥ ꯏ ꯐ ꯦ ꯠ   ꯎ ꯕ   ꯉ ꯝ ꯕ   ꯃ ꯑ ꯣ ꯡ ꯗ   ꯃ ꯨ ꯜ ꯂ ꯛ ꯄ   ꯃ ꯇ ꯝ ꯗ ,   ꯃ ꯆ ꯨ   ꯄ ꯥ ꯎ ꯗ ꯔ ꯒ   ꯇ ꯣ ꯠ ꯁ ꯜ ꯂ ꯕ   ꯍ ꯥ ꯃ ꯦ ꯡ   ꯑ ꯗ ꯨ   ꯍ ꯥ ꯞ ꯆ ꯜ ꯂ ꯨ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯃ ꯁ ꯥ ꯂ ꯥ   ꯑ ꯗ ꯨ   ꯁ ꯥ ꯗ   ꯂ ꯣ ꯏ ꯅ   ꯆ ꯨ ꯞ ꯁ ꯟ ꯗ ꯔ ꯤ ꯕ   ꯐ ꯥ ꯎ   ꯃ ꯤ ꯅ ꯤ ꯠ   ꯵ - ꯶   ꯃ ꯨ ꯛ   ꯐ ꯥ ꯎ ꯕ   ꯉ ꯧ ꯫",128,155
13,"ꯍꯤꯇꯣꯄꯥꯗꯦꯁꯥ ꯑꯁꯤ ꯎꯆꯦꯛꯁꯤꯡ, ꯁꯥꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯃꯤꯁꯤꯡꯒꯤ ꯁꯛꯇꯝ ꯋꯥꯔꯤ ꯑꯗꯨꯗ ꯁꯤꯖꯤꯟꯅꯗꯨꯅ ꯂꯤꯕ ꯃꯥꯂꯦꯝꯒꯤ ꯑꯣꯏꯕ ꯂꯧꯁꯤꯡꯒꯤ ꯄꯨꯊꯣꯛꯄ ꯂꯥꯏꯔꯤꯛ ꯑꯃꯅꯤ꯫","ꯍ ꯤ ꯇ ꯣ ꯄ ꯥ ꯗ ꯦ ꯁ ꯥ   ꯑ ꯁ ꯤ   ꯎ ꯆ ꯦ ꯛ ꯁ ꯤ ꯡ ,   ꯁ ꯥ ꯁ ꯤ ꯡ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯃ ꯤ ꯁ ꯤ ꯡ ꯒ ꯤ   ꯁ ꯛ ꯇ ꯝ   ꯋ ꯥ ꯔ ꯤ   ꯑ ꯗ ꯨ ꯗ   ꯁ ꯤ ꯖ ꯤ ꯟ ꯅ ꯗ ꯨ ꯅ   ꯂ ꯤ ꯕ   ꯃ ꯥ ꯂ ꯦ ꯝ ꯒ ꯤ   ꯑ ꯣ ꯏ ꯕ   ꯂ ꯧ ꯁ ꯤ ꯡ ꯒ ꯤ   ꯄ ꯨ ꯊ ꯣ ꯛ ꯄ   ꯂ ꯥ ꯏ ꯔ ꯤ ꯛ   ꯑ ꯃ ꯅ ꯤ ꯫",97,113
14,ꯂꯥꯏꯔꯤꯛ ꯑꯁꯤꯒꯤ ꯄꯥꯟꯗꯝꯗꯤ ꯁꯟꯁꯀ꯭ꯔꯤꯠꯇ ꯄꯨꯛꯅꯤꯡ ꯋꯥꯈꯜ ꯐꯣꯡꯗꯣꯛꯄ ꯑꯃꯁꯨꯡ ꯑꯁꯤꯡꯕꯒꯤ ꯂꯝꯆꯠ-ꯁꯥꯖꯠꯒꯤ ꯂꯩꯁꯤꯡꯗ ꯍꯦꯟꯅ ꯍꯩꯒꯠꯍꯟꯅꯕꯒꯨꯝ ꯇꯧꯋꯤ꯫,ꯂ ꯥ ꯏ ꯔ ꯤ ꯛ   ꯑ ꯁ ꯤ ꯒ ꯤ   ꯄ ꯥ ꯟ ꯗ ꯝ ꯗ ꯤ   ꯁ ꯟ ꯁ ꯀ ꯭ ꯔ ꯤ ꯠ ꯇ   ꯄ ꯨ ꯛ ꯅ ꯤ ꯡ   ꯋ ꯥ ꯈ ꯜ   ꯐ ꯣ ꯡ ꯗ ꯣ ꯛ ꯄ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯑ ꯁ ꯤ ꯡ ꯕ ꯒ ꯤ   ꯂ ꯝ ꯆ ꯠ - ꯁ ꯥ ꯖ ꯠ ꯒ ꯤ   ꯂ ꯩ ꯁ ꯤ ꯡ ꯗ   ꯍ ꯦ ꯟ ꯅ   ꯍ ꯩ ꯒ ꯠ ꯍ ꯟ ꯅ ꯕ ꯒ ꯨ ꯝ   ꯇ ꯧ ꯋ ꯤ ꯫,93,106
15,ꯍꯥꯎꯔꯥ ꯁꯥꯍꯥꯔꯦꯔ ꯏꯇꯤꯕꯔꯤꯇꯣ (ꯑꯍꯥꯟꯕ ꯑꯃꯁꯨꯡ ꯑꯅꯤꯁꯨꯕ ꯚꯣꯂꯨꯝ) ꯍꯥꯏꯅ ꯃꯤꯡꯊꯣꯟꯕ ꯏꯪ ꯱꯹꯹꯴ ꯑꯃꯁꯨꯡ ꯱꯹꯹꯵ꯇ ꯐꯣꯡꯕ ꯑꯗꯨꯗ ꯄ꯭ꯔꯣꯐꯦꯁꯔ ꯑꯁꯤꯠꯀꯨꯃꯥꯔ ꯕꯥꯟꯙ꯭ꯌꯣꯄꯥꯙ꯭ꯌꯥꯏꯅ ꯃꯍꯥꯛꯀꯤ ꯍꯧꯔꯛꯄꯝ ꯍꯥꯎꯔꯥꯒꯤ ꯑꯄꯨꯟꯕ ꯄꯨꯋꯥꯔꯤꯗꯨ ꯇꯥꯁꯤꯟꯕꯗ ꯌꯥꯝꯅ ꯆꯥꯎꯕ ꯊꯧꯗꯥꯡ ꯑꯃ ꯂꯧꯈꯤ꯫,ꯍ ꯥ ꯎ ꯔ ꯥ   ꯁ ꯥ ꯍ ꯥ ꯔ ꯦ ꯔ   ꯏ ꯇ ꯤ ꯕ ꯔ ꯤ ꯇ ꯣ   ( ꯑ ꯍ ꯥ ꯟ ꯕ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯑ ꯅ ꯤ ꯁ ꯨ ꯕ   ꯚ ꯣ ꯂ ꯨ ꯝ )   ꯍ ꯥ ꯏ ꯅ   ꯃ ꯤ ꯡ ꯊ ꯣ ꯟ ꯕ   ꯏ ꯪ   ꯱ ꯹ ꯹ ꯴   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯱ ꯹ ꯹ ꯵ ꯇ   ꯐ ꯣ ꯡ ꯕ   ꯑ ꯗ ꯨ ꯗ   ꯄ ꯭ ꯔ ꯣ ꯐ ꯦ ꯁ ꯔ   ꯑ ꯁ ꯤ ꯠ ꯀ ꯨ ꯃ ꯥ ꯔ   ꯕ ꯥ ꯟ ꯙ ꯭ ꯌ ꯣ ꯄ ꯥ ꯙ ꯭ ꯌ ꯥ ꯏ ꯅ   ꯃ ꯍ ꯥ ꯛ ꯀ ꯤ   ꯍ ꯧ ꯔ ꯛ ꯄ ꯝ   ꯍ ꯥ ꯎ ꯔ ꯥ ꯒ ꯤ   ꯑ ꯄ ꯨ ꯟ ꯕ   ꯄ ꯨ ꯋ ꯥ ꯔ ꯤ ꯗ ꯨ   ꯇ ꯥ ꯁ ꯤ ꯟ ꯕ ꯗ   ꯌ ꯥ ꯝ ꯅ   ꯆ ꯥ ꯎ ꯕ   ꯊ ꯧ ꯗ ꯥ ꯡ   ꯑ ꯃ   ꯂ ꯧ ꯈ ꯤ ꯫,169,197
16,"ꯆꯥꯏꯇ꯭ꯌꯥ ꯀꯥꯒꯤ ꯃꯃꯥꯡ ꯑꯗꯨ ꯃꯃꯥꯡ ꯍꯥꯡꯗꯣꯛꯑꯒ ꯎꯅ ꯃꯃꯥꯏ ꯑꯣꯏꯗꯨꯅ ꯀꯣꯏꯀꯣꯟꯒꯤ ꯇꯪꯈꯥꯏ ꯑꯣꯏꯕ ꯃꯌꯦꯛꯀꯤ ꯆꯥꯏꯇ꯭ꯌꯥꯗ ꯂꯤꯔꯨꯡꯒꯨꯝꯅ ꯊꯛꯀꯣꯟ ꯁꯥꯕ ꯃꯑꯣꯡꯅ ꯅꯝꯃꯦ ꯑꯗꯨꯒ, ꯈꯔ ꯑꯃꯗꯗꯤ, ꯆꯥꯏꯇ꯭ꯌꯥꯅ ꯅꯝꯕ ꯂꯤꯔꯨꯡꯒꯨꯝꯅ ꯊꯛꯀꯣꯟ ꯁꯥꯕꯅ ꯅꯝꯕ ꯊꯣꯡꯅꯥꯎ ꯂꯩꯇꯦ꯫","ꯆ ꯥ ꯏ ꯇ ꯭ ꯌ ꯥ   ꯀ ꯥ ꯒ ꯤ   ꯃ ꯃ ꯥ ꯡ   ꯑ ꯗ ꯨ   ꯃ ꯃ ꯥ ꯡ   ꯍ ꯥ ꯡ ꯗ ꯣ ꯛ ꯑ ꯒ   ꯎ ꯅ   ꯃ ꯃ ꯥ ꯏ   ꯑ ꯣ ꯏ ꯗ ꯨ ꯅ   ꯀ ꯣ ꯏ ꯀ ꯣ ꯟ ꯒ ꯤ   ꯇ ꯪ ꯈ ꯥ ꯏ   ꯑ ꯣ ꯏ ꯕ   ꯃ ꯌ ꯦ ꯛ ꯀ ꯤ   ꯆ ꯥ ꯏ ꯇ ꯭ ꯌ ꯥ ꯗ   ꯂ ꯤ ꯔ ꯨ ꯡ ꯒ ꯨ ꯝ ꯅ   ꯊ ꯛ ꯀ ꯣ ꯟ   ꯁ ꯥ ꯕ   ꯃ ꯑ ꯣ ꯡ ꯅ   ꯅ ꯝ ꯃ ꯦ   ꯑ ꯗ ꯨ ꯒ ,   ꯈ ꯔ   ꯑ ꯃ ꯗ ꯗ ꯤ ,   ꯆ ꯥ ꯏ ꯇ ꯭ ꯌ ꯥ ꯅ   ꯅ ꯝ ꯕ   ꯂ ꯤ ꯔ ꯨ ꯡ ꯒ ꯨ ꯝ ꯅ   ꯊ ꯛ ꯀ ꯣ ꯟ   ꯁ ꯥ ꯕ ꯅ   ꯅ ꯝ ꯕ   ꯊ ꯣ ꯡ ꯅ ꯥ ꯎ   ꯂ ꯩ ꯇ ꯦ ꯫",155,184
17,ꯃꯍꯥꯔꯥꯖ ꯅꯠꯇ꯭ꯔꯒ ꯈꯥꯟꯁꯥꯃꯥꯁ (ꯚꯥꯔꯠꯇ ꯆꯠꯅꯕꯤ ꯑꯣꯏꯅ ꯆꯥꯛ ꯊꯣꯡꯕ ꯍꯩꯕꯁꯤꯡꯕꯨ ꯀꯧꯕ)ꯀꯤ ꯄꯨꯔꯣꯟꯁꯤꯡꯅ ꯊꯣꯡ ꯊꯥꯛꯄꯒꯤ ꯃꯆꯜ ꯑꯃꯁꯨꯡ ꯊꯧꯑꯣꯡ ꯇꯥꯛꯄ ꯆꯦꯔꯣꯜꯁꯤꯡ ꯑꯗꯨꯕꯨ ꯆꯍꯤ ꯆꯥ ꯀꯌꯥ ꯑꯁꯤꯗ ꯍꯩꯊꯣꯏ ꯁꯤꯡꯊꯣꯏꯔꯦ ꯑꯃꯁꯨꯡ ꯃꯁꯤꯒꯤ ꯆꯦꯔꯣꯜꯁꯤꯡ ꯑꯁꯤ ꯆꯤꯟ ꯍꯥꯏ ꯑꯣꯏꯅ ꯆꯍꯤ ꯂꯤꯁꯤꯡ ꯀꯌꯥꯗꯒꯤ ꯃꯊꯪ ꯃꯊꯪ ꯇꯥꯛꯅꯔꯛꯏ꯫,ꯃ ꯍ ꯥ ꯔ ꯥ ꯖ   ꯅ ꯠ ꯇ ꯭ ꯔ ꯒ   ꯈ ꯥ ꯟ ꯁ ꯥ ꯃ ꯥ ꯁ   ( ꯚ ꯥ ꯔ ꯠ ꯇ   ꯆ ꯠ ꯅ ꯕ ꯤ   ꯑ ꯣ ꯏ ꯅ   ꯆ ꯥ ꯛ   ꯊ ꯣ ꯡ ꯕ   ꯍ ꯩ ꯕ ꯁ ꯤ ꯡ ꯕ ꯨ   ꯀ ꯧ ꯕ ) ꯀ ꯤ   ꯄ ꯨ ꯔ ꯣ ꯟ ꯁ ꯤ ꯡ ꯅ   ꯊ ꯣ ꯡ   ꯊ ꯥ ꯛ ꯄ ꯒ ꯤ   ꯃ ꯆ ꯜ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯊ ꯧ ꯑ ꯣ ꯡ   ꯇ ꯥ ꯛ ꯄ   ꯆ ꯦ ꯔ ꯣ ꯜ ꯁ ꯤ ꯡ   ꯑ ꯗ ꯨ ꯕ ꯨ   ꯆ ꯍ ꯤ   ꯆ ꯥ   ꯀ ꯌ ꯥ   ꯑ ꯁ ꯤ ꯗ   ꯍ ꯩ ꯊ ꯣ ꯏ   ꯁ ꯤ ꯡ ꯊ ꯣ ꯏ ꯔ ꯦ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯃ ꯁ ꯤ ꯒ ꯤ   ꯆ ꯦ ꯔ ꯣ ꯜ ꯁ ꯤ ꯡ   ꯑ ꯁ ꯤ   ꯆ ꯤ ꯟ   ꯍ ꯥ ꯏ   ꯑ ꯣ ꯏ ꯅ   ꯆ ꯍ ꯤ   ꯂ ꯤ ꯁ ꯤ ꯡ   ꯀ ꯌ ꯥ ꯗ ꯒ ꯤ   ꯃ ꯊ ꯪ   ꯃ ꯊ ꯪ   ꯇ ꯥ ꯛ ꯅ ꯔ ꯛ ꯏ ꯫,188,225
18,ꯆꯠꯅꯕꯤ ꯑꯣꯏꯅ ꯊꯣꯡ ꯊꯥꯛꯄ ꯑꯁꯤ ꯋꯥꯖꯥꯁꯀꯤ ꯀꯣꯔꯠ ꯅꯠꯇ꯭ꯔꯒ ꯆꯥꯛꯊꯣꯡꯕꯁꯤꯡꯅ ꯃꯇꯦꯡ ꯄꯥꯡꯗꯨꯅ ꯕꯥꯁꯇꯥ ꯋꯥꯖꯥ ꯑꯃ ꯅꯠꯇ꯭ꯔꯒ ꯃꯀꯣꯛ ꯊꯣꯡꯕ ꯆꯥꯛ ꯊꯣꯡꯕꯅ ꯇꯧꯋꯤ꯫,ꯆ ꯠ ꯅ ꯕ ꯤ   ꯑ ꯣ ꯏ ꯅ   ꯊ ꯣ ꯡ   ꯊ ꯥ ꯛ ꯄ   ꯑ ꯁ ꯤ   ꯋ ꯥ ꯖ ꯥ ꯁ ꯀ ꯤ   ꯀ ꯣ ꯔ ꯠ   ꯅ ꯠ ꯇ ꯭ ꯔ ꯒ   ꯆ ꯥ ꯛ ꯊ ꯣ ꯡ ꯕ ꯁ ꯤ ꯡ ꯅ   ꯃ ꯇ ꯦ ꯡ   ꯄ ꯥ ꯡ ꯗ ꯨ ꯅ   ꯕ ꯥ ꯁ ꯇ ꯥ   ꯋ ꯥ ꯖ ꯥ   ꯑ ꯃ   ꯅ ꯠ ꯇ ꯭ ꯔ ꯒ   ꯃ ꯀ ꯣ ꯛ   ꯊ ꯣ ꯡ ꯕ   ꯆ ꯥ ꯛ   ꯊ ꯣ ꯡ ꯕ ꯅ   ꯇ ꯧ ꯋ ꯤ ꯫,95,114
19,ꯄꯥꯎ ꯚꯥꯖꯤ: ꯃꯁꯤ ꯃꯍꯧꯁꯥꯅ ꯕꯇꯔꯗ ꯁꯦꯝꯕ ꯑꯊꯣꯡꯕ ꯃꯅꯥ ꯃꯁꯤꯡꯒꯤ ꯏꯟꯖꯥꯡ (ꯚꯥꯖꯤ) ꯑꯃꯁꯨꯡ ꯑꯊꯣꯠꯄ ꯗꯕꯜ-ꯔꯣꯇꯤꯒꯤ ꯔꯣꯜ (ꯄꯥꯎ)ꯗ ꯍꯥꯞꯄ ꯃꯍꯥꯔꯥꯁꯇ꯭ꯔꯒꯤ ꯑꯆꯥꯄꯣꯠ ꯑꯃꯅꯤ꯫,ꯄ ꯥ ꯎ   ꯚ ꯥ ꯖ ꯤ :   ꯃ ꯁ ꯤ   ꯃ ꯍ ꯧ ꯁ ꯥ ꯅ   ꯕ ꯇ ꯔ ꯗ   ꯁ ꯦ ꯝ ꯕ   ꯑ ꯊ ꯣ ꯡ ꯕ   ꯃ ꯅ ꯥ   ꯃ ꯁ ꯤ ꯡ ꯒ ꯤ   ꯏ ꯟ ꯖ ꯥ ꯡ   ( ꯚ ꯥ ꯖ ꯤ )   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯑ ꯊ ꯣ ꯠ ꯄ   ꯗ ꯕ ꯜ - ꯔ ꯣ ꯇ ꯤ ꯒ ꯤ   ꯔ ꯣ ꯜ   ( ꯄ ꯥ ꯎ ) ꯗ   ꯍ ꯥ ꯞ ꯄ   ꯃ ꯍ ꯥ ꯔ ꯥ ꯁ ꯇ ꯭ ꯔ ꯒ ꯤ   ꯑ ꯆ ꯥ ꯄ ꯣ ꯠ   ꯑ ꯃ ꯅ ꯤ ꯫,105,124
20,"ꯂꯥꯜ ꯗꯦꯗ ꯑꯃꯁꯨꯡ ꯍꯕꯕꯥ ꯈꯥꯇꯨꯟꯒꯤ ꯀꯥꯁꯃꯤꯔꯤꯒꯤ ꯁꯩꯔꯦꯡꯕ ꯑꯁꯤ ꯃꯈꯣꯏꯒꯤ ꯅꯨꯡꯒꯤ ꯑꯣꯏꯕ ꯏꯊꯤꯜ ꯑꯃꯁꯨꯡ ꯌꯥꯝꯅ ꯄꯨꯛꯅꯤꯡ ꯆꯔꯥꯡꯅꯕ ꯐꯣꯡꯗꯣꯛꯄꯒꯤꯗꯃꯛ ꯈꯪꯅꯩ, ꯔꯥꯖꯁꯊꯥꯟꯅꯤꯗ ꯃꯤꯔꯥꯕꯥꯏꯒꯤ ꯁꯩꯔꯥꯡꯕ ꯑꯁꯤꯅ ꯃꯥꯒꯤ ꯇꯣꯞ ꯇꯣꯞꯄ ꯏꯁꯣꯔ ꯅꯤꯡꯕꯒꯤ ꯃꯑꯣꯡ ꯃꯒꯨꯟ ꯑꯁꯤꯒꯤ ꯈꯪꯅꯩ, ꯑꯟꯗꯜꯒꯤꯅ ꯇꯥꯃꯤꯜꯗ ꯅꯨꯡꯒꯤ ꯑꯣꯏꯕ ꯏꯊꯤꯜ ꯑꯃꯁꯨꯡ ꯀꯟꯅꯗꯗ ꯑꯛꯀ ꯃꯍꯥꯗꯦꯕꯒꯤ ꯈꯥꯆꯟꯅꯥꯁ ꯑꯁꯤꯅ ꯃꯇꯝ ꯑꯗꯨꯗ ꯈꯣꯏꯔꯤꯂꯣꯟꯗ ꯅꯨꯄꯤꯁꯤꯡꯅ ꯆꯥꯎꯅ ꯊꯧꯗꯥꯡ ꯄꯤꯈꯤꯕꯒꯤ ꯈꯨꯗꯝꯅꯤ꯫","ꯂ ꯥ ꯜ   ꯗ ꯦ ꯗ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯍ ꯕ ꯕ ꯥ   ꯈ ꯥ ꯇ ꯨ ꯟ ꯒ ꯤ   ꯀ ꯥ ꯁ ꯃ ꯤ ꯔ ꯤ ꯒ ꯤ   ꯁ ꯩ ꯔ ꯦ ꯡ ꯕ   ꯑ ꯁ ꯤ   ꯃ ꯈ ꯣ ꯏ ꯒ ꯤ   ꯅ ꯨ ꯡ ꯒ ꯤ   ꯑ ꯣ ꯏ ꯕ   ꯏ ꯊ ꯤ ꯜ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯌ ꯥ ꯝ ꯅ   ꯄ ꯨ ꯛ ꯅ ꯤ ꯡ   ꯆ ꯔ ꯥ ꯡ ꯅ ꯕ   ꯐ ꯣ ꯡ ꯗ ꯣ ꯛ ꯄ ꯒ ꯤ ꯗ ꯃ ꯛ   ꯈ ꯪ ꯅ ꯩ ,   ꯔ ꯥ ꯖ ꯁ ꯊ ꯥ ꯟ ꯅ ꯤ ꯗ   ꯃ ꯤ ꯔ ꯥ ꯕ ꯥ ꯏ ꯒ ꯤ   ꯁ ꯩ ꯔ ꯥ ꯡ ꯕ   ꯑ ꯁ ꯤ ꯅ   ꯃ ꯥ ꯒ ꯤ   ꯇ ꯣ ꯞ   ꯇ ꯣ ꯞ ꯄ   ꯏ ꯁ ꯣ ꯔ   ꯅ ꯤ ꯡ ꯕ ꯒ ꯤ   ꯃ ꯑ ꯣ ꯡ   ꯃ ꯒ ꯨ ꯟ   ꯑ ꯁ ꯤ ꯒ ꯤ   ꯈ ꯪ ꯅ ꯩ ,   ꯑ ꯟ ꯗ ꯜ ꯒ ꯤ ꯅ   ꯇ ꯥ ꯃ ꯤ ꯜ ꯗ   ꯅ ꯨ ꯡ ꯒ ꯤ   ꯑ ꯣ ꯏ ꯕ   ꯏ ꯊ ꯤ ꯜ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯀ ꯟ ꯅ ꯗ ꯗ   ꯑ ꯛ ꯀ   ꯃ ꯍ ꯥ ꯗ ꯦ ꯕ ꯒ ꯤ   ꯈ ꯥ ꯆ ꯟ ꯅ ꯥ ꯁ   ꯑ ꯁ ꯤ ꯅ   ꯃ ꯇ ꯝ   ꯑ ꯗ ꯨ ꯗ   ꯈ ꯣ ꯏ ꯔ ꯤ ꯂ ꯣ ꯟ ꯗ   ꯅ ꯨ ꯄ ꯤ ꯁ ꯤ ꯡ ꯅ   ꯆ ꯥ ꯎ ꯅ   ꯊ ꯧ ꯗ ꯥ ꯡ   ꯄ ꯤ ꯈ ꯤ ꯕ ꯒ ꯤ   ꯈ ꯨ ꯗ ꯝ ꯅ ꯤ ꯫",270,319
21,ꯕꯨꯗꯙꯤꯁꯠꯀꯤ ꯐꯛꯂꯥꯡꯗ ꯌꯦꯛꯄ ꯂꯥꯏꯌꯦꯛꯁꯤꯡ ꯂꯩꯕ ꯕꯥꯘ ꯁꯨꯔꯨꯡꯁꯤꯡ ꯑꯁꯤ ꯃꯙ꯭ꯌ ꯄ꯭ꯔꯗꯦꯁꯀꯤ ꯙꯔ ꯖꯤꯂꯥꯗꯒꯤ ꯀꯤꯂꯣꯃꯤꯇꯔ ꯹꯷ ꯂꯥꯞꯅ ꯂꯩ꯫,ꯕ ꯨ ꯗ ꯙ ꯤ ꯁ ꯠ ꯀ ꯤ   ꯐ ꯛ ꯂ ꯥ ꯡ ꯗ   ꯌ ꯦ ꯛ ꯄ   ꯂ ꯥ ꯏ ꯌ ꯦ ꯛ ꯁ ꯤ ꯡ   ꯂ ꯩ ꯕ   ꯕ ꯥ ꯘ   ꯁ ꯨ ꯔ ꯨ ꯡ ꯁ ꯤ ꯡ   ꯑ ꯁ ꯤ   ꯃ ꯙ ꯭ ꯌ   ꯄ ꯭ ꯔ ꯗ ꯦ ꯁ ꯀ ꯤ   ꯙ ꯔ   ꯖ ꯤ ꯂ ꯥ ꯗ ꯒ ꯤ   ꯀ ꯤ ꯂ ꯣ ꯃ ꯤ ꯇ ꯔ   ꯹ ꯷   ꯂ ꯥ ꯞ ꯅ   ꯂ ꯩ ꯫,83,98
22,ꯃꯨꯂꯥ ꯍꯥꯏꯕ ꯋꯥꯍꯩ ꯑꯁꯤꯒꯤ ꯁꯟꯁꯀ꯭ꯔꯤꯠ ꯈꯣꯏꯔꯤꯂꯣꯟꯗ ꯃꯍꯧꯁꯥꯒꯤ ꯋꯥꯍꯟꯊꯣꯛ ꯑꯁꯤ ꯄꯥꯝꯕꯤ ꯅꯠꯇ꯭ꯔꯒ ꯎ ꯑꯃꯒꯤ ꯃꯔꯥ ꯍꯥꯏꯕꯅꯤ ꯑꯗꯨꯕꯨ ꯅꯨꯡꯒꯤ ꯑꯣꯏꯅꯗꯤ ꯄꯣꯠ ꯑꯃ ꯍꯦꯛꯇꯒꯤ ꯃꯈꯣꯡ ꯅꯠꯇ꯭ꯔꯒ ꯑꯔꯣꯏꯕ ꯁꯔꯨꯛ ꯍꯥꯏꯕꯅꯤ꯫,ꯃ ꯨ ꯂ ꯥ   ꯍ ꯥ ꯏ ꯕ   ꯋ ꯥ ꯍ ꯩ   ꯑ ꯁ ꯤ ꯒ ꯤ   ꯁ ꯟ ꯁ ꯀ ꯭ ꯔ ꯤ ꯠ   ꯈ ꯣ ꯏ ꯔ ꯤ ꯂ ꯣ ꯟ ꯗ   ꯃ ꯍ ꯧ ꯁ ꯥ ꯒ ꯤ   ꯋ ꯥ ꯍ ꯟ ꯊ ꯣ ꯛ   ꯑ ꯁ ꯤ   ꯄ ꯥ ꯝ ꯕ ꯤ   ꯅ ꯠ ꯇ ꯭ ꯔ ꯒ   ꯎ   ꯑ ꯃ ꯒ ꯤ   ꯃ ꯔ ꯥ   ꯍ ꯥ ꯏ ꯕ ꯅ ꯤ   ꯑ ꯗ ꯨ ꯕ ꯨ   ꯅ ꯨ ꯡ ꯒ ꯤ   ꯑ ꯣ ꯏ ꯅ ꯗ ꯤ   ꯄ ꯣ ꯠ   ꯑ ꯃ   ꯍ ꯦ ꯛ ꯇ ꯒ ꯤ   ꯃ ꯈ ꯣ ꯡ   ꯅ ꯠ ꯇ ꯭ ꯔ ꯒ   ꯑ ꯔ ꯣ ꯏ ꯕ   ꯁ ꯔ ꯨ ꯛ   ꯍ ꯥ ꯏ ꯕ ꯅ ꯤ ꯫,129,154
